timestamp,station_id,station_name,brand,city,lat,lon,fuel,price,status,valid
2026-09-10T05:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.854,open,true
2026-09-10T05:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-10T05:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.853,open,false
2026-09-10T05:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.854,open,false
2026-09-10T05:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,false
2026-09-10T05:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-10T05:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-10T05:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-10T06:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-10T06:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.851,open,true
2026-09-10T06:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-10T06:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.85,open,true
2026-09-10T06:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.85,open,true
2026-09-10T06:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.85,open,true
2026-09-10T06:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.849,open,false
2026-09-10T06:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.849,open,false
2026-09-10T06:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.851,open,false
2026-09-10T06:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.85,open,true
2026-09-10T06:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.848,open,true
2026-09-10T06:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.849,open,true
2026-09-10T07:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.848,open,true
2026-09-10T07:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.848,open,true
2026-09-10T07:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.848,open,true
2026-09-10T07:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.848,open,true
2026-09-10T07:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.848,open,true
2026-09-10T07:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.847,open,true
2026-09-10T07:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.847,open,false
2026-09-10T07:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.847,open,false
2026-09-10T07:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.846,open,false
2026-09-10T07:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.847,open,true
2026-09-10T07:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.847,open,true
2026-09-10T07:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.846,open,true
2026-09-10T08:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.845,open,true
2026-09-10T08:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.845,open,true
2026-09-10T08:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.845,open,true
2026-09-10T08:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.845,open,true
2026-09-10T08:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.845,open,true
2026-09-10T08:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.844,open,true
2026-09-10T08:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.845,open,false
2026-09-10T08:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.844,open,false
2026-09-10T08:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.844,open,false
2026-09-10T08:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.843,open,true
2026-09-10T08:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.843,open,true
2026-09-10T08:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.844,open,true
2026-09-10T09:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.843,open,true
2026-09-10T09:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.843,open,true
2026-09-10T09:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.842,open,true
2026-09-10T09:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.842,open,true
2026-09-10T09:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.842,open,true
2026-09-10T09:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.842,open,true
2026-09-10T09:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.841,open,false
2026-09-10T09:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.841,open,false
2026-09-10T09:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.841,open,false
2026-09-10T09:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.841,open,true
2026-09-10T09:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.841,open,true
2026-09-10T09:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.84,open,true
2026-09-10T10:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.991,open,true
2026-09-10T10:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.99,open,true
2026-09-10T10:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.989,open,true
2026-09-10T10:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.989,open,true
2026-09-10T10:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.988,open,true
2026-09-10T10:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.989,open,true
2026-09-10T10:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.989,open,false
2026-09-10T10:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.989,open,false
2026-09-10T10:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.989,open,false
2026-09-10T10:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.988,open,true
2026-09-10T10:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.988,open,true
2026-09-10T10:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.987,open,true
2026-09-10T11:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.986,open,true
2026-09-10T11:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.987,open,true
2026-09-10T11:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.986,open,true
2026-09-10T11:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.986,open,true
2026-09-10T11:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.987,open,true
2026-09-10T11:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.985,open,true
2026-09-10T11:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.985,open,false
2026-09-10T11:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.985,open,false
2026-09-10T11:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.986,open,false
2026-09-10T11:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.984,open,true
2026-09-10T11:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.984,open,true
2026-09-10T11:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.985,open,true
2026-09-10T12:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.983,open,true
2026-09-10T12:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.985,open,true
2026-09-10T12:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.984,open,true
2026-09-10T12:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.984,open,true
2026-09-10T12:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.984,open,true
2026-09-10T12:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.983,open,true
2026-09-10T12:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.983,open,false
2026-09-10T12:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.982,open,false
2026-09-10T12:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.983,open,false
2026-09-10T12:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.982,open,true
2026-09-10T12:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.982,open,true
2026-09-10T12:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.981,open,true
2026-09-10T13:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.982,open,true
2026-09-10T13:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.982,open,true
2026-09-10T13:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.98,open,true
2026-09-10T13:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.98,open,true
2026-09-10T13:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.98,open,true
2026-09-10T13:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.981,open,true
2026-09-10T13:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.979,open,false
2026-09-10T13:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.979,open,false
2026-09-10T13:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.979,open,false
2026-09-10T13:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.979,open,true
2026-09-10T13:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.979,open,true
2026-09-10T13:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.978,open,true
2026-09-10T14:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.978,open,true
2026-09-10T14:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.978,open,true
2026-09-10T14:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.978,open,true
2026-09-10T14:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.977,open,true
2026-09-10T14:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.977,open,true
2026-09-10T14:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.977,open,true
2026-09-10T14:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.978,open,false
2026-09-10T14:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.976,open,false
2026-09-10T14:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.977,open,false
2026-09-10T14:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.975,open,true
2026-09-10T14:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.976,open,true
2026-09-10T14:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.976,open,true
2026-09-10T15:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.976,open,true
2026-09-10T15:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.975,open,true
2026-09-10T15:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.975,open,true
2026-09-10T15:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.975,open,true
2026-09-10T15:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.975,open,true
2026-09-10T15:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.974,open,true
2026-09-10T15:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.973,open,false
2026-09-10T15:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.974,open,false
2026-09-10T15:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.974,open,false
2026-09-10T15:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.973,open,true
2026-09-10T15:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.973,open,true
2026-09-10T15:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.973,open,true
2026-09-10T16:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.972,open,true
2026-09-10T16:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.972,open,true
2026-09-10T16:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.971,open,true
2026-09-10T16:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.972,open,true
2026-09-10T16:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.971,open,true
2026-09-10T16:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.971,open,true
2026-09-10T16:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.971,open,false
2026-09-10T16:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.972,open,false
2026-09-10T16:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.97,open,false
2026-09-10T16:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.971,open,true
2026-09-10T16:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.97,open,true
2026-09-10T16:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.971,open,true
2026-09-10T17:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.97,open,true
2026-09-10T17:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.969,open,true
2026-09-10T17:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.969,open,true
2026-09-10T17:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.968,open,true
2026-09-10T17:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.969,open,true
2026-09-10T17:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.968,open,true
2026-09-10T17:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.967,open,false
2026-09-10T17:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.968,open,false
2026-09-10T17:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.967,open,false
2026-09-10T17:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.968,open,true
2026-09-10T17:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.966,open,true
2026-09-10T17:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.968,open,true
2026-09-10T18:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.967,open,true
2026-09-10T18:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.967,open,true
2026-09-10T18:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.966,open,true
2026-09-10T18:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.967,open,true
2026-09-10T18:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.966,open,true
2026-09-10T18:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.966,open,true
2026-09-10T18:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.965,open,false
2026-09-10T18:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.965,open,false
2026-09-10T18:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.965,open,false
2026-09-10T18:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.964,open,true
2026-09-10T18:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.965,open,true
2026-09-10T18:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.965,open,true
2026-09-10T19:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.964,open,true
2026-09-10T19:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.963,open,true
2026-09-10T19:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.963,open,true
2026-09-10T19:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.963,open,true
2026-09-10T19:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.963,open,true
2026-09-10T19:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.963,open,true
2026-09-10T19:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.963,open,false
2026-09-10T19:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.962,open,false
2026-09-10T19:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.961,open,false
2026-09-10T19:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.961,open,true
2026-09-10T19:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.961,open,true
2026-09-10T19:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.961,open,true
2026-09-10T20:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.962,open,true
2026-09-10T20:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.961,open,true
2026-09-10T20:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.96,open,true
2026-09-10T20:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.961,open,true
2026-09-10T20:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.959,open,true
2026-09-10T20:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.959,open,true
2026-09-10T20:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.96,open,false
2026-09-10T20:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.958,open,false
2026-09-10T20:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.958,open,false
2026-09-10T20:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.959,open,true
2026-09-10T20:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.958,open,true
2026-09-10T20:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.958,open,true
2026-09-10T21:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.958,open,true
2026-09-10T21:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.958,open,true
2026-09-10T21:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.956,open,true
2026-09-10T21:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.957,open,true
2026-09-10T21:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.957,open,true
2026-09-10T21:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.957,open,true
2026-09-10T21:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.956,open,false
2026-09-10T21:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.956,open,false
2026-09-10T21:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.957,open,false
2026-09-10T21:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.956,open,true
2026-09-10T21:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.956,open,true
2026-09-10T21:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.954,open,true
2026-09-11T04:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.857,open,true
2026-09-11T04:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.858,open,true
2026-09-11T04:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.856,open,true
2026-09-11T04:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.858,open,true
2026-09-11T04:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.857,open,true
2026-09-11T04:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.855,open,true
2026-09-11T04:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.857,open,false
2026-09-11T04:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.856,open,false
2026-09-11T04:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.856,open,false
2026-09-11T04:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.856,open,true
2026-09-11T04:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.855,open,true
2026-09-11T04:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.855,open,true
2026-09-11T05:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.855,open,true
2026-09-11T05:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.855,open,true
2026-09-11T05:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.854,open,true
2026-09-11T05:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.854,open,true
2026-09-11T05:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.855,open,true
2026-09-11T05:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.854,open,true
2026-09-11T05:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.853,open,false
2026-09-11T05:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,false
2026-09-11T05:40:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.853,open,false
2026-09-11T05:45:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-11T05:50:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.853,open,true
2026-09-11T05:55:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-11T06:00:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.852,open,true
2026-09-11T06:05:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.851,open,true
2026-09-11T06:10:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.851,open,true
2026-09-11T06:15:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.851,open,true
2026-09-11T06:20:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.85,open,true
2026-09-11T06:25:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.851,open,true
2026-09-11T06:30:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.851,open,false
2026-09-11T06:35:00+00:00,s1,HEM Pruefweg,HEM,Frankfurt,50.1,8.66,E10,1.849,open,false
